Final Name,Image Name,Image Source,Original Size (KB),Location,Area,ByteSSIM,Final Size (KB),Worst Size (KB),Worst SSIM,Worst Resolution,SSIM,Weighted Sum,Resolution Percentage
reduced_For-Bathroom-Kitchen-Accessories-Shower-Bath-Sealing-Strip-Tape-Caulk-Strip-Self-Adhesive-Waterproof-Wall-Sticker.jpg_220x220xz.jpg_.webp,For-Bathroom-Kitchen-Accessories-Shower-Bath-Sealing-Strip-Tape-Caulk-Strip-Self-Adhesive-Waterproof-Wall-Sticker.jpg_220x220xz.jpg_.webp,https://ae01.alicdn.com/kf/S61e7bda96771440f8929c5d98d01b79ej/For-Bathroom-Kitchen-Accessories-Shower-Bath-Sealing-Strip-Tape-Caulk-Strip-Self-Adhesive-Waterproof-Wall-Sticker.jpg_220x220xz.jpg_.webp,4.20703125,1.3537176724137931,0.1937734836285561,1.0,1.091796875,4.20703125,1.0,100,0.9147509674763944,1.193773483628556,5.0
reduced_Luxury-Transparent-Plating-For-Magsafe-Case-For-Samsung-Galaxy-S21-S22-S23-Ultra-Plus-Wireless-Charge.jpg_220x220xz.jpg_.webp,Luxury-Transparent-Plating-For-Magsafe-Case-For-Samsung-Galaxy-S21-S22-S23-Ultra-Plus-Wireless-Charge.jpg_220x220xz.jpg_.webp,https://ae01.alicdn.com/kf/Sa3905f045e6f421c917166582ececedfx/Luxury-Transparent-Plating-For-Magsafe-Case-For-Samsung-Galaxy-S21-S22-S23-Ultra-Plus-Wireless-Charge.jpg_220x220xz.jpg_.webp,11.8125,1.246279761904762,0.1937734836285561,1.0,6.736328125,11.8125,1.0,100,0.9091032295243313,1.193773483628556,30.0
reduced_10-20Pcs-Set-New-Cute-Bowknot-Headbands-Girls-Elastic-Hair-Bands-Hair-Accessories-for-Kids-Cartoon.jpg_220x220xz.jpg_.webp,10-20Pcs-Set-New-Cute-Bowknot-Headbands-Girls-Elastic-Hair-Bands-Hair-Accessories-for-Kids-Cartoon.jpg_220x220xz.jpg_.webp,https://ae01.alicdn.com/kf/S141630f0bdae4b7da04596551903fd5fu/10-20Pcs-Set-New-Cute-Bowknot-Headbands-Girls-Elastic-Hair-Bands-Hair-Accessories-for-Kids-Cartoon.jpg_220x220xz.jpg_.webp,16.962890625,1.246279761904762,0.1937734836285561,1.0,6.751953125,16.962890625,1.0,100,0.915305543467687,1.193773483628556,20.0
reduced_Photochromic-Sunglasses-Men-Polarized-Driving-Chameleon-Glasses-Male-Change-Color-Sun-Glasses-Day-Night-Vision-Driver.jpg_220x220xz.jpg_.webp,Photochromic-Sunglasses-Men-Polarized-Driving-Chameleon-Glasses-Male-Change-Color-Sun-Glasses-Day-Night-Vision-Driver.jpg_220x220xz.jpg_.webp,https://ae01.alicdn.com/kf/Se4766dbae7b6430fa986808603f714a3R/Photochromic-Sunglasses-Men-Polarized-Driving-Chameleon-Glasses-Male-Change-Color-Sun-Glasses-Day-Night-Vision-Driver.jpg_220x220xz.jpg_.webp,4.669921875,1.246279761904762,0.1937734836285561,1.0,1.171875,4.669921875,1.0,100,0.914557067812667,1.193773483628556,5.0
reduced_Hair-Accessories-Heatless-Curls-Beauty-Curly-Products-Curler-Curling-Iron-Flexi-Rods-Magic-Hairdresser-Tools-Hair.jpg_220x220xz.jpg_.webp,Hair-Accessories-Heatless-Curls-Beauty-Curly-Products-Curler-Curling-Iron-Flexi-Rods-Magic-Hairdresser-Tools-Hair.jpg_220x220xz.jpg_.webp,https://ae01.alicdn.com/kf/Sc83365805cae4b1f840dbc255e1485b5X/Hair-Accessories-Heatless-Curls-Beauty-Curly-Products-Curler-Curling-Iron-Flexi-Rods-Magic-Hairdresser-Tools-Hair.jpg_220x220xz.jpg_.webp,7.861328125,1.246279761904762,0.1937734836285561,1.0,2.056640625,7.861328125,1.0,100,0.9080779013503029,1.193773483628556,5.0
reduced_1PCS-3D-Laser-Heart-Letter-Nail-Sticker-Nail-Art-Decoration-Flower-Star-Nail-Accessories-Decal-Stickers.jpg_220x220xz.jpg_.webp,1PCS-3D-Laser-Heart-Letter-Nail-Sticker-Nail-Art-Decoration-Flower-Star-Nail-Accessories-Decal-Stickers.jpg_220x220xz.jpg_.webp,https://ae01.alicdn.com/kf/Sd61674ba498c42e2ad5d4fd38c79c34fd/1PCS-3D-Laser-Heart-Letter-Nail-Sticker-Nail-Art-Decoration-Flower-Star-Nail-Accessories-Decal-Stickers.jpg_220x220xz.jpg_.webp,11.921875,1.246279761904762,0.1937734836285561,1.0,4.302734375,11.921875,1.0,100,0.9143582516108879,1.193773483628556,10.0
reduced_Adhesive-Toilet-Roll-Paper-Holder-Organizer-Wall-Mount-Storage-Stand-Kitchen-Bathroom-No-Drill-Tissue-Towel.jpg_220x220xz.jpg_.webp,Adhesive-Toilet-Roll-Paper-Holder-Organizer-Wall-Mount-Storage-Stand-Kitchen-Bathroom-No-Drill-Tissue-Towel.jpg_220x220xz.jpg_.webp,https://ae01.alicdn.com/kf/S9b819af048094e6aaff633e1ec117a189/Adhesive-Toilet-Roll-Paper-Holder-Organizer-Wall-Mount-Storage-Stand-Kitchen-Bathroom-No-Drill-Tissue-Towel.jpg_220x220xz.jpg_.webp,7.71875,1.481426886792453,0.1937734836285561,1.0,2.8203125,7.71875,1.0,100,0.9017699366078717,1.193773483628556,20.0
reduced_1-4PC-Stove-Protector-Cover-Liner-Gas-Stove-Protector-Gas-Stove-Stovetop-Burner-Protector-Kitchen-Accessories.jpg_220x220xz.jpg_.webp,1-4PC-Stove-Protector-Cover-Liner-Gas-Stove-Protector-Gas-Stove-Stovetop-Burner-Protector-Kitchen-Accessories.jpg_220x220xz.jpg_.webp,https://ae01.alicdn.com/kf/H6e448018a0e54a499b72ffe0cdc24814v/1-4PC-Stove-Protector-Cover-Liner-Gas-Stove-Protector-Gas-Stove-Stovetop-Burner-Protector-Kitchen-Accessories.jpg_220x220xz.jpg_.webp,5.26953125,2.0662006578947367,0.1937734836285561,1.0,1.498046875,5.26953125,1.0,100,0.914149175930905,1.193773483628556,5.0
reduced_Mini-Tracking-Device-Tracking-Air-Tag-Key-Child-Finder-Pet-Tracker-Location-Smart-Bluetooth-Tracker-Car.jpg_220x220xz.jpg_.webp,Mini-Tracking-Device-Tracking-Air-Tag-Key-Child-Finder-Pet-Tracker-Location-Smart-Bluetooth-Tracker-Car.jpg_220x220xz.jpg_.webp,https://ae01.alicdn.com/kf/Sba697dac347c425bbbc16a0f71d8a534W/Mini-Tracking-Device-Tracking-Air-Tag-Key-Child-Finder-Pet-Tracker-Location-Smart-Bluetooth-Tracker-Car.jpg_220x220xz.jpg_.webp,6.033203125,3.413722826086957,0.1937734836285561,1.0,1.64453125,6.033203125,1.0,100,0.9129735372255607,1.193773483628556,5.0
reduced_Artificial-Plants-Bonsai-Small-Tree-Pot-Fake-Plant-Flowers-Potted-Ornaments-For-Home-Room-Table-Decoration.jpg_220x220xz.jpg_.webp,Artificial-Plants-Bonsai-Small-Tree-Pot-Fake-Plant-Flowers-Potted-Ornaments-For-Home-Room-Table-Decoration.jpg_220x220xz.jpg_.webp,https://ae01.alicdn.com/kf/H52f3301f4373488b916cd59255a8807ax/Artificial-Plants-Bonsai-Small-Tree-Pot-Fake-Plant-Flowers-Potted-Ornaments-For-Home-Room-Table-Decoration.jpg_220x220xz.jpg_.webp,7.921875,2.0662006578947367,0.1937734836285561,1.0,1.978515625,7.921875,1.0,100,0.9004733862163179,1.193773483628556,5.0
reduced_Silicone-Strap-For-Apple-Watch-Band-44mm-40mm-45mm-41mm-49mm-42mm-38mm-44-45-mm.jpg_220x220xz.jpg_.webp,Silicone-Strap-For-Apple-Watch-Band-44mm-40mm-45mm-41mm-49mm-42mm-38mm-44-45-mm.jpg_220x220xz.jpg_.webp,https://ae01.alicdn.com/kf/S375262439133452aa3f46de6582bcc14f/Silicone-Strap-For-Apple-Watch-Band-44mm-40mm-45mm-41mm-49mm-42mm-38mm-44-45-mm.jpg_220x220xz.jpg_.webp,6.87890625,4.439045936395761,0.1937734836285561,1.0,4.255859375,6.87890625,1.0,100,0.9005074339192128,1.193773483628556,5.0
reduced_Luxury-Matte-Magnetic-For-Magsafe-Wireless-Charge-Case-For-iPhone-14-13-11-12-Pro-Max.jpg_220x220xz.jpg_.webp,Luxury-Matte-Magnetic-For-Magsafe-Wireless-Charge-Case-For-iPhone-14-13-11-12-Pro-Max.jpg_220x220xz.jpg_.webp,https://ae01.alicdn.com/kf/Sb3cbdc26a92941e19040a95a0b1b6bf0K/Luxury-Matte-Magnetic-For-Magsafe-Wireless-Charge-Case-For-iPhone-14-13-11-12-Pro-Max.jpg_220x220xz.jpg_.webp,3.966796875,4.439045936395761,0.1937734836285561,1.0,1.21484375,3.966796875,1.0,100,0.9270691105445943,1.193773483628556,5.0
reduced_Multifunctional-Double-Sided-Adhesive-Tape-Waterproof-Reusable-Wall-Stickers-Transparent-Strong-Sticky-Glue-Car-Bathroom-Kitchen.jpg_220x220xz.jpg_.webp,Multifunctional-Double-Sided-Adhesive-Tape-Waterproof-Reusable-Wall-Stickers-Transparent-Strong-Sticky-Glue-Car-Bathroom-Kitchen.jpg_220x220xz.jpg_.webp,https://ae01.alicdn.com/kf/S09e9ac47edba4cdeb04dbd59279e6ba5J/Multifunctional-Double-Sided-Adhesive-Tape-Waterproof-Reusable-Wall-Stickers-Transparent-Strong-Sticky-Glue-Car-Bathroom-Kitchen.jpg_220x220xz.jpg_.webp,7.384765625,4.439045936395761,0.1937734836285561,1.0,3.8828125,7.384765625,1.0,100,0.9099175022706187,1.193773483628556,30.0
reduced_Germany-nail-clipper-set-a-full-set-of-new-high-grade-men-and-women-on-special.jpg_220x220xz.jpg_.webp,Germany-nail-clipper-set-a-full-set-of-new-high-grade-men-and-women-on-special.jpg_220x220xz.jpg_.webp,https://ae01.alicdn.com/kf/Se82e65e3441245d0b23b2b3211d55e41C/Germany-nail-clipper-set-a-full-set-of-new-high-grade-men-and-women-on-special.jpg_220x220xz.jpg_.webp,7.166015625,4.439045936395761,0.1937734836285561,1.0,2.009765625,7.166015625,1.0,100,0.9300551356166975,1.193773483628556,5.0
reduced_Computer-Repair-Kit-122-in-1-Magnetic-Laptop-Screwdriver-Kit-Precision-Screwdriver-Set-Small-Impact-Screw.jpg_220x220xz.jpg_.webp,Computer-Repair-Kit-122-in-1-Magnetic-Laptop-Screwdriver-Kit-Precision-Screwdriver-Set-Small-Impact-Screw.jpg_220x220xz.jpg_.webp,https://ae01.alicdn.com/kf/Sa117b584b6f841eab8dd33203962951f6/Computer-Repair-Kit-122-in-1-Magnetic-Laptop-Screwdriver-Kit-Precision-Screwdriver-Set-Small-Impact-Screw.jpg_220x220xz.jpg_.webp,10.884765625,4.439045936395761,0.1937734836285561,1.0,3.80859375,10.884765625,1.0,100,0.9304035878985514,1.193773483628556,10.0
Modern-Fashion-Marble-Kitchen-Mat-Bathroom-Corridor-Anti-Slip-Carpet-Home-Bedroom-Children-s-Bedside-Floor.jpg_220x220xz.jpg_.webp,Modern-Fashion-Marble-Kitchen-Mat-Bathroom-Corridor-Anti-Slip-Carpet-Home-Bedroom-Children-s-Bedside-Floor.jpg_220x220xz.jpg_.webp,https://ae01.alicdn.com/kf/Scd58b8fb7a5840f48a4e223ddb50c031S/Modern-Fashion-Marble-Kitchen-Mat-Bathroom-Corridor-Anti-Slip-Carpet-Home-Bedroom-Children-s-Bedside-Floor.jpg_220x220xz.jpg_.webp,10.4921875,3.413722826086957,0.1937734836285561,1.0,10.4921875,10.4921875,1.0,100,1.0,1.193773483628556,
127-800pcs-Heat-Shrink-Tube-Thermoresistant-Heat-shrink-Tubing-Wrapping-Kit-Electrical-Connection-Wire-Cable-Insulation.jpg_220x220xz.jpg_.webp,127-800pcs-Heat-Shrink-Tube-Thermoresistant-Heat-shrink-Tubing-Wrapping-Kit-Electrical-Connection-Wire-Cable-Insulation.jpg_220x220xz.jpg_.webp,https://ae01.alicdn.com/kf/S23777a93d89b48cfbc3ad65a9062d78aq/127-800pcs-Heat-Shrink-Tube-Thermoresistant-Heat-shrink-Tubing-Wrapping-Kit-Electrical-Connection-Wire-Cable-Insulation.jpg_220x220xz.jpg_.webp,7.205078125,3.413722826086957,0.1937734836285561,1.0,7.205078125,7.205078125,1.0,100,1.0,1.193773483628556,
Jeans-Organization-Storage-Box-Closet-Organizer-Clothing-Organization-System-Drawer-Organizers-Cabinet-Pants-Storage-Organizer.jpg_220x220xz.jpg_.webp,Jeans-Organization-Storage-Box-Closet-Organizer-Clothing-Organization-System-Drawer-Organizers-Cabinet-Pants-Storage-Organizer.jpg_220x220xz.jpg_.webp,https://ae01.alicdn.com/kf/S8946657dd5914e978899a7a4a190ffa4B/Jeans-Organization-Storage-Box-Closet-Organizer-Clothing-Organization-System-Drawer-Organizers-Cabinet-Pants-Storage-Organizer.jpg_220x220xz.jpg_.webp,10.595703125,3.413722826086957,0.1937734836285561,1.0,10.595703125,10.595703125,1.0,100,1.0,1.193773483628556,
1080-Universal-Rotation-Faucet-Sprayer-Head-Dual-Effluent-Washbasin-Kitchen-Robot-Arm-Extension-Faucets-Aerator-Bubbler.jpg_220x220xz.jpg_.webp,1080-Universal-Rotation-Faucet-Sprayer-Head-Dual-Effluent-Washbasin-Kitchen-Robot-Arm-Extension-Faucets-Aerator-Bubbler.jpg_220x220xz.jpg_.webp,https://ae01.alicdn.com/kf/Sc4f628a126624fbda93ef78e15310d0ak/1080-Universal-Rotation-Faucet-Sprayer-Head-Dual-Effluent-Washbasin-Kitchen-Robot-Arm-Extension-Faucets-Aerator-Bubbler.jpg_220x220xz.jpg_.webp,5.96875,2.804129464285715,0.1937734836285561,1.0,5.96875,5.96875,1.0,100,1.0,1.193773483628556,
Hallway-Entrance-Doormat-Dollar-Money-Pattern-Living-Room-Floor-Rugs-Home-Decor-Kitchen-Absorbent-Carpet-Anti.jpg_220x220xz.jpg_.webp,Hallway-Entrance-Doormat-Dollar-Money-Pattern-Living-Room-Floor-Rugs-Home-Decor-Kitchen-Absorbent-Carpet-Anti.jpg_220x220xz.jpg_.webp,https://ae01.alicdn.com/kf/S77d5fe02214349fe843ad2bf36927cc5t/Hallway-Entrance-Doormat-Dollar-Money-Pattern-Living-Room-Floor-Rugs-Home-Decor-Kitchen-Absorbent-Carpet-Anti.jpg_220x220xz.jpg_.webp,10.416015625,2.804129464285715,0.1937734836285561,1.0,10.416015625,10.416015625,1.0,100,1.0,1.193773483628556,
2in1-Microfiber-Screen-Cleaner-Spray-Bottle-Set-Mobile-Phone-Ipad-Computer-Microfiber-Cloth-Wipe-Iphone-Cleaning.jpg_220x220xz.jpg_.webp,2in1-Microfiber-Screen-Cleaner-Spray-Bottle-Set-Mobile-Phone-Ipad-Computer-Microfiber-Cloth-Wipe-Iphone-Cleaning.jpg_220x220xz.jpg_.webp,https://ae01.alicdn.com/kf/S04025930d5ee4f6cb3eef8095983a8f57/2in1-Microfiber-Screen-Cleaner-Spray-Bottle-Set-Mobile-Phone-Ipad-Computer-Microfiber-Cloth-Wipe-Iphone-Cleaning.jpg_220x220xz.jpg_.webp,11.53515625,3.413722826086957,0.1937734836285561,1.0,11.53515625,11.53515625,1.0,100,1.0,1.193773483628556,
Super-Absorbent-Coffee-Dish-Large-Kitchen-Absorbent-Draining-Mat-Drying-Mat-Quick-Dry-Bathroom-Drain-Pad.jpg_220x220xz.jpg_.webp,Super-Absorbent-Coffee-Dish-Large-Kitchen-Absorbent-Draining-Mat-Drying-Mat-Quick-Dry-Bathroom-Drain-Pad.jpg_220x220xz.jpg_.webp,https://ae01.alicdn.com/kf/Sdf5a5e2d13414e248964ad9774ffef69K/Super-Absorbent-Coffee-Dish-Large-Kitchen-Absorbent-Draining-Mat-Drying-Mat-Quick-Dry-Bathroom-Drain-Pad.jpg_220x220xz.jpg_.webp,6.353515625,2.804129464285715,0.1937734836285561,1.0,6.353515625,6.353515625,1.0,100,1.0,1.193773483628556,
German-Ultra-fine-No-5-Cell-Pimples-Blackhead-Clip-Tweezers-Beauty-Salon-Special-Scraping-Closing-Artifact.jpg_220x220xz.jpg_.webp,German-Ultra-fine-No-5-Cell-Pimples-Blackhead-Clip-Tweezers-Beauty-Salon-Special-Scraping-Closing-Artifact.jpg_220x220xz.jpg_.webp,https://ae01.alicdn.com/kf/Saa35e9589254424aa6b00111c382ffcf9/German-Ultra-fine-No-5-Cell-Pimples-Blackhead-Clip-Tweezers-Beauty-Salon-Special-Scraping-Closing-Artifact.jpg_220x220xz.jpg_.webp,1.748046875,2.0662006578947367,0.1937734836285561,1.0,1.748046875,1.748046875,1.0,100,1.0,1.193773483628556,
61PCS-Mobile-Phone-Speaker-Dust-Removal-Cleaner-Tool-Kit-For-iPhone-Samsung-Xiaomi-Universal-Phones-Dustproof.jpg_220x220xz.jpg_.webp,61PCS-Mobile-Phone-Speaker-Dust-Removal-Cleaner-Tool-Kit-For-iPhone-Samsung-Xiaomi-Universal-Phones-Dustproof.jpg_220x220xz.jpg_.webp,https://ae01.alicdn.com/kf/S73f15c911db94661a2626fd4b73ec2367/61PCS-Mobile-Phone-Speaker-Dust-Removal-Cleaner-Tool-Kit-For-iPhone-Samsung-Xiaomi-Universal-Phones-Dustproof.jpg_220x220xz.jpg_.webp,6.501953125,2.0662006578947367,0.1937734836285561,1.0,6.501953125,6.501953125,1.0,100,1.0,1.193773483628556,
Clothes-Organizer-Trousers-Clothes-Jeans-Storage-Box-Wardrobe-Clothes-Organizer-Underwear-Bra-Socks-Artifact-Compartment-Box.jpg_220x220xz.jpg_.webp,Clothes-Organizer-Trousers-Clothes-Jeans-Storage-Box-Wardrobe-Clothes-Organizer-Underwear-Bra-Socks-Artifact-Compartment-Box.jpg_220x220xz.jpg_.webp,https://ae01.alicdn.com/kf/S850f844c711a492faf900d0ef82e494as/Clothes-Organizer-Trousers-Clothes-Jeans-Storage-Box-Wardrobe-Clothes-Organizer-Underwear-Bra-Socks-Artifact-Compartment-Box.jpg_220x220xz.jpg_.webp,9.263671875,2.0662006578947367,0.1937734836285561,1.0,9.263671875,9.263671875,1.0,100,1.0,1.193773483628556,
6Pcs-Set-20mm-Deep-Hole-Long-Nib-Head-Markers-For-Metal-Perforating-Pen-Waterproof-Bathroom-Woodworking.jpg_220x220xz.jpg_.webp,6Pcs-Set-20mm-Deep-Hole-Long-Nib-Head-Markers-For-Metal-Perforating-Pen-Waterproof-Bathroom-Woodworking.jpg_220x220xz.jpg_.webp,https://ae01.alicdn.com/kf/Saaf185973fea40f8bc65637947424a49E/6Pcs-Set-20mm-Deep-Hole-Long-Nib-Head-Markers-For-Metal-Perforating-Pen-Waterproof-Bathroom-Woodworking.jpg_220x220xz.jpg_.webp,15.01171875,2.804129464285715,0.1937734836285561,1.0,15.01171875,15.01171875,1.0,100,1.0,1.193773483628556,
Stainless-Steel-Garlic-Press-Crusher-Manual-Garlic-Mincer-Chopping-Garlic-Tool-Fruit-Vegetable-Tools-Kitchen-Accessories.jpg_220x220xz.jpg_.webp,Stainless-Steel-Garlic-Press-Crusher-Manual-Garlic-Mincer-Chopping-Garlic-Tool-Fruit-Vegetable-Tools-Kitchen-Accessories.jpg_220x220xz.jpg_.webp,https://ae01.alicdn.com/kf/Sc45110f6f0a448feb10da27b2613ade0C/Stainless-Steel-Garlic-Press-Crusher-Manual-Garlic-Mincer-Chopping-Garlic-Tool-Fruit-Vegetable-Tools-Kitchen-Accessories.jpg_220x220xz.jpg_.webp,8.541015625,2.379261363636364,0.1937734836285561,1.0,8.541015625,8.541015625,1.0,100,1.0,1.193773483628556,
Gold-Plated-Bitcoin-Coin-Collectible-Art-Collection-Gift-Physical-Commemorative-Casascius-crypto-coin-Metal-Antique-Imitation.jpg_220x220xz.jpg_.webp,Gold-Plated-Bitcoin-Coin-Collectible-Art-Collection-Gift-Physical-Commemorative-Casascius-crypto-coin-Metal-Antique-Imitation.jpg_220x220xz.jpg_.webp,https://ae01.alicdn.com/kf/Hbef3e8b643ee47708eff739a035aac20M/Gold-Plated-Bitcoin-Coin-Collectible-Art-Collection-Gift-Physical-Commemorative-Casascius-crypto-coin-Metal-Antique-Imitation.jpg_220x220xz.jpg_.webp,9.615234375,2.379261363636364,0.1937734836285561,1.0,9.615234375,9.615234375,1.0,100,1.0,1.193773483628556,
Shoe-Brush-Automatic-Liquid-Discharge-Deep-Cleaning-Soft-Bristles-Household-Laundry-Cleaning-Brush-for-Daily-Use.jpg_220x220xz.jpg_.webp,Shoe-Brush-Automatic-Liquid-Discharge-Deep-Cleaning-Soft-Bristles-Household-Laundry-Cleaning-Brush-for-Daily-Use.jpg_220x220xz.jpg_.webp,https://ae01.alicdn.com/kf/Sd375d4e3bbfd495683b66a577fe3bd32l/Shoe-Brush-Automatic-Liquid-Discharge-Deep-Cleaning-Soft-Bristles-Household-Laundry-Cleaning-Brush-for-Daily-Use.jpg_220x220xz.jpg_.webp,6.232421875,2.379261363636364,0.1937734836285561,1.0,6.232421875,6.232421875,1.0,100,1.0,1.193773483628556,
Hot-Stapler-Plastic-Welding-Machine-Bumper-Repair-Kit-Soldering-Iron-For-Plastic-Repair-Car-Bumper-Repair.jpg_220x220xz.jpg_.webp,Hot-Stapler-Plastic-Welding-Machine-Bumper-Repair-Kit-Soldering-Iron-For-Plastic-Repair-Car-Bumper-Repair.jpg_220x220xz.jpg_.webp,https://ae01.alicdn.com/kf/S9ea100d25b014636b3142db96210aee1J/Hot-Stapler-Plastic-Welding-Machine-Bumper-Repair-Kit-Soldering-Iron-For-Plastic-Repair-Car-Bumper-Repair.jpg_220x220xz.jpg_.webp,7.123046875,2.379261363636364,0.1937734836285561,1.0,7.123046875,7.123046875,1.0,100,1.0,1.193773483628556,
New-Technology-Colorful-Unlimited-Writing-Eternal-Pencil-No-Ink-Pen-Magic-Pencils-Painting-Supplies-Novelty-Gifts.jpg_220x220xz.jpg_.webp,New-Technology-Colorful-Unlimited-Writing-Eternal-Pencil-No-Ink-Pen-Magic-Pencils-Painting-Supplies-Novelty-Gifts.jpg_220x220xz.jpg_.webp,https://ae01.alicdn.com/kf/S4b8da96c62a44242b91e4ef4d7af20b44/New-Technology-Colorful-Unlimited-Writing-Eternal-Pencil-No-Ink-Pen-Magic-Pencils-Painting-Supplies-Novelty-Gifts.jpg_220x220xz.jpg_.webp,9.30859375,2.804129464285715,0.1937734836285561,1.0,9.30859375,9.30859375,1.0,100,1.0,1.193773483628556,
150mm-100mm-Electronic-Digital-Caliper-Carbon-Fiber-Dial-Vernier-Caliper-Gauge-Micrometer-Measuring-Tool-Digital-Ruler.jpg_220x220xz.jpg_.webp,150mm-100mm-Electronic-Digital-Caliper-Carbon-Fiber-Dial-Vernier-Caliper-Gauge-Micrometer-Measuring-Tool-Digital-Ruler.jpg_220x220xz.jpg_.webp,https://ae01.alicdn.com/kf/Sa1adc3c28f584b15b85c1ba4446df392T/150mm-100mm-Electronic-Digital-Caliper-Carbon-Fiber-Dial-Vernier-Caliper-Gauge-Micrometer-Measuring-Tool-Digital-Ruler.jpg_220x220xz.jpg_.webp,5.89453125,2.379261363636364,0.1937734836285561,1.0,5.89453125,5.89453125,1.0,100,1.0,1.193773483628556,
S9caf9e435e4142d79bbd82b7a9297e43B.png_.webp,S9caf9e435e4142d79bbd82b7a9297e43B.png_.webp,https://ae01.alicdn.com/kf/S9caf9e435e4142d79bbd82b7a9297e43B.png_.webp,15.82421875,18.474264705882373,1.0,1.0,15.82421875,15.82421875,1.0,100,1.0,2.0,
132x64.png,132x64.png,https://ae01.alicdn.com/kf/S43468b2e3aea4a69b872522ba8e01a4aG/132x64.png,3.53515625,1.878504672897196,0.0024959742351046,2.024390243902439,3.53515625,1.453125,1.0,90,1.0,2.026886218137544,
190x64.png,190x64.png,https://ae01.alicdn.com/kf/S051e42ccb51347c58a6083a38aa7bcffP/190x64.png,6.5537109375,3.654545454545455,0.0036231884057971,2.3030949839914623,6.5537109375,4.7236328125,1.0,90,1.0,2.306718172397259,
Hf768b4fa794e44bfb7cc86e4a528a035h.png,Hf768b4fa794e44bfb7cc86e4a528a035h.png,https://ae01.alicdn.com/kf/Hf768b4fa794e44bfb7cc86e4a528a035h.png,4.423828125,1.0,0.0,2.736842105263158,4.423828125,2.8837890625,1.0,90,1.0,2.736842105263158,
48x48.png,48x48.png,https://ae01.alicdn.com/kf/S567d6bf538214abf95c1e5825c7e6a05t/48x48.png,1.4833984375,3.5944206008583697,0.0006494900697799,6.64,1.4833984375,0.8486328125,1.0,90,1.0,6.640649490069779,
32x32.png,32x32.png,https://ae01.alicdn.com/kf/S4583437336344f2e851376f8f829a11dS/32x32.png,0.646484375,1.5315452605912832,0.0013741277509393,22.95744680851064,0.646484375,0.462890625,1.0,80,1.0,22.958820936261574,
Ha5a9d424edd045779172f9a4456d0e15t.png,Ha5a9d424edd045779172f9a4456d0e15t.png,https://ae01.alicdn.com/kf/Ha5a9d424edd045779172f9a4456d0e15t.png,0.572265625,1.0,0.0024906065485775,63.47058823529412,0.572265625,0.505859375,1.0,70,1.0,63.4730788418427,
24x24.png,24x24.png,https://ae01.alicdn.com/kf/S512358c96d044cc1a674e39be055db98O/24x24.png,0.431640625,1.2904468412942989,0.0030917874396135,539.5000000000001,0.431640625,0.423828125,1.0,90,1.0,539.5030917874398,
